"","tau2.S","tau2.T"
"360",0.561970282459278,0.0218373769032923
"361",0.579721388068113,0.0143609671787879
"362",0.55541739061149,0.019266705929408
"363",0.566038671048114,0.0151846844736614
"364",0.568034440341584,0.0128353685581144
"365",0.546368432229338,0.018276989447911
"366",0.544145282250357,0.0143728999965104
"367",0.545296111357397,0.0189065963873243
"368",0.532588255375732,0.0192370005603722
"369",0.557072694531772,0.0177017277506427
"370",0.585737289940422,0.0181171884704055
"371",0.561846628722914,0.021007553472903
"372",0.526567146480851,0.0158808458318896
"373",0.535350297051752,0.0219036645139822
"374",0.555199316510326,0.0194541133760871
"375",0.639578258998403,0.0200748498043125
"376",0.608491726654866,0.0213054442408074
"377",0.526498249851434,0.0158643048463555
"378",0.516130218100373,0.0164389375583631
"379",0.517029813668761,0.0192154136884616
"380",0.506745683934172,0.0201090788477736
"381",0.538158353323665,0.0174536453718819
"382",0.526791116610753,0.0148632952408822
"383",0.557723214359299,0.0131203263022119
"384",0.513229734869702,0.0161149898202989
"385",0.515549500887608,0.0181435380663371
"386",0.450781529369372,0.019841725702403
"387",0.500862938218931,0.0180058455807459
"388",0.484599623345483,0.015151867899707
"389",0.510931589800946,0.0176428412155681
"390",0.557990060716081,0.0176985495826992
"391",0.514190471943076,0.0175702911918923
"392",0.562838422096496,0.0182512065388473
"393",0.535354307290511,0.021497784566527
"394",0.50236544897324,0.0140088502466053
"395",0.493579739658336,0.0151197648609482
"396",0.538936423973067,0.0153277896742045
"397",0.501489469707893,0.0112219267565867
"398",0.547600942417367,0.0105821594009554
"399",0.585437119186541,0.0137763907118097
"400",0.524989377146993,0.0173131620225048
"401",0.507967871623215,0.0210643920907801
"402",0.560671663529821,0.0181041376416904
"403",0.561258830371171,0.0205332599197411
"404",0.599147745283005,0.0228490143026735
"405",0.486021239960967,0.0146934504825998
"406",0.537200985372771,0.0209686911782148
"407",0.51450649486432,0.0187486595558389
"408",0.579739132872618,0.0220464521006444
"409",0.568146657717974,0.0240864044599854
"410",0.529833763085452,0.0211728827900194
"411",0.562518266989471,0.0271760836375833
"412",0.529638321054586,0.0181392718172211
"413",0.579119784961754,0.0169542704807577
"414",0.583454043024162,0.0156942776860963
"415",0.554333798394299,0.0192123541301728
"416",0.574553838390321,0.0154443338971923
"417",0.54942809028683,0.0196252310295333
"418",0.527685083883683,0.0186042527388468
"419",0.503612348820306,0.0243050976129626
"420",0.490562533449311,0.0245686811349243
"421",0.533380713314872,0.016118891449357
"422",0.448136662490438,0.0174293088012652
"423",0.466826024350266,0.0237292598962783
"424",0.501177465686116,0.0196217433334752
"425",0.537755457463752,0.0187712908146886
"426",0.52970297278467,0.0241192434555537
"427",0.512167011727694,0.0209733543854325
"428",0.547019649500724,0.0173787805705327
"429",0.577329843764496,0.0312470718026685
"430",0.660793758346142,0.0250478910284464
"431",0.527042719905303,0.0169031746658492
"432",0.533176809332423,0.0254653225420221
"433",0.478451341782395,0.0283393577865496
"434",0.54532878083822,0.0174859581656009
"435",0.554413865378048,0.0185497738478229
"436",0.505593452907544,0.0206497965131183
"437",0.574878147953404,0.0246562602948495
"438",0.556825685569007,0.018608171572213
"439",0.546101777918431,0.0198630515875895
"440",0.554340363115307,0.0189078749160686
"441",0.559234453938454,0.0182613794096984
"442",0.470493688688667,0.0166383941277236
"443",0.515240573114979,0.0157164785348502
"444",0.55321318567245,0.0166767816940845
"445",0.506621398417175,0.0243218186602229
"446",0.501546523772918,0.0239975060085842
"447",0.531564027140425,0.0297180757562592
"448",0.521751993245459,0.0205823811348255
"449",0.517208729883435,0.0207153342057985
"450",0.474051754399574,0.0232089806244504
"451",0.618365089734329,0.0176482680274893
"452",0.560251412674784,0.017959684660138
"453",0.542213069880681,0.0223555184888203
"454",0.54406304585327,0.0241349774970214
"455",0.514231325000707,0.0310212744100201
"456",0.497806811766787,0.0232187741759291
"457",0.470407401840117,0.0241059308083415
"458",0.520540984536154,0.023753810220301
"459",0.495959842854513,0.0164526482045512
"460",0.510063498386642,0.0214331690734426
"461",0.459613415718919,0.0135974516664711
"462",0.54023753007771,0.0196090158603214
"463",0.554514358802454,0.0160217960509091
"464",0.55469123171574,0.0222151194664053
"465",0.521896981154936,0.0221916788939515
"466",0.578049613643835,0.0156053958475605
"467",0.536209678118786,0.0197765227633879
"468",0.505372337909655,0.0145856493521842
"469",0.525679977504764,0.0163527669763239
"470",0.623099875199566,0.0173766563291046
"471",0.505830714630269,0.020549701448666
"472",0.575942658724596,0.018799640551448
"473",0.574251717861906,0.0234303404574827
"474",0.586083155426469,0.0161267476438806
"475",0.514302823143525,0.0210537962759763
"476",0.465931354458155,0.0252139052972299
"477",0.52766911404904,0.0347883323431678
"478",0.527040260594586,0.0212634923094687
"479",0.535120764566847,0.0229005934005641
"480",0.494442787992729,0.02528413273652
"481",0.522359459401211,0.0214680898859569
"482",0.477545952533738,0.0189853265257072
"483",0.440949084759232,0.02111101677071
"484",0.433550751885252,0.0177093651717331
"485",0.566234982511477,0.0229373384869315
"486",0.469548015856506,0.0178116475631932
"487",0.507747647756602,0.0303397384446454
"488",0.498771347533647,0.0166633031904538
"489",0.486172665974373,0.015880285671054
"490",0.506692095263295,0.0149189974994397
"491",0.464403049963589,0.0213405000386348
"492",0.552011810644113,0.0212916705019282
"493",0.579835304444595,0.0175731796220757
"494",0.511196995027793,0.0194219106477131
"495",0.457063326128454,0.0167207641662428
"496",0.508903115447691,0.0176095908991947
"497",0.515784444995041,0.0169255409004289
"498",0.511212775572269,0.0220603201053251
"499",0.50395395177971,0.0272701374867796
"500",0.49402735597442,0.0152978624366286
"501",0.481064183119073,0.0271346037779342
"502",0.513411111878331,0.0183662779722075
"503",0.510712158141077,0.0198855676348493
"504",0.503071439069354,0.0198423852780219
"505",0.468332109652064,0.0188917645748259
"506",0.502351234515768,0.0185380724526274
"507",0.499862998774416,0.0232823761189323
"508",0.483851294302838,0.0174114335222012
"509",0.6136204877671,0.0241063877818535
"510",0.568294720375317,0.0173694498634836
"511",0.582464576237267,0.0259335453704201
"512",0.454820697742996,0.0163742990991965
"513",0.547269714061107,0.019970138999079
"514",0.52501781592619,0.0193122589915316
"515",0.544646008522855,0.0171053110459415
"516",0.538372070790794,0.0158111212724263
"517",0.545912465965972,0.0177800611738779
"518",0.512644530747933,0.01298017866602
"519",0.589602882443121,0.0164946204508863
"520",0.543272963483324,0.0156041569142228
"521",0.538352763024717,0.0145529074296568
"522",0.54168965460084,0.0190400066257113
"523",0.563313569912551,0.016385130069559
"524",0.510076666942389,0.0151088546055022
"525",0.57929874189642,0.011626528850367
"526",0.531132336558962,0.0181832560586247
"527",0.532949893831629,0.0179686682929075
"528",0.488046298795689,0.0211385092115384
"529",0.510984550461427,0.0153337017962522
"530",0.543749385333889,0.0213394912380807
"531",0.552472044714645,0.0243400777685315
"532",0.580915210069517,0.0146967000925207
"533",0.588836662248423,0.0181360635686589
"534",0.583722915447037,0.0174362591826091
"535",0.585435442001749,0.0264755960258674
"536",0.528942592869033,0.0196815451460257
"537",0.59481912782112,0.0188036167227034
"538",0.488447665143778,0.0171332044515074
"539",0.568810804978437,0.0189310311804792
"540",0.527461801984607,0.0230469809828352
"541",0.529833883111802,0.0173073379783482
"542",0.50999441122513,0.0204326602041838
"543",0.514876863487875,0.0198023120777306
"544",0.495736873992743,0.0201324586481599
"545",0.580309388475251,0.0181465131111565
"546",0.536811871567699,0.0147973702886656
"547",0.551789436766521,0.0155656946371874
"548",0.546559438117102,0.012903936119989
"549",0.542405621437614,0.0175431178455368
"550",0.599077287645055,0.0194795101212774
"551",0.48752830178266,0.0212300884887525
"552",0.524815922905627,0.0163241379882229
"553",0.482236411140745,0.0179937325622169
"554",0.487665777538934,0.0282765249653143
"555",0.53286649395099,0.0307173133005424
"556",0.52749684531998,0.025386205846441
"557",0.576233804299362,0.0195613280404403
"558",0.57790295541571,0.0251104374301144
"559",0.600729660943228,0.021334187210842
"560",0.602756977398416,0.0216221676600954
"561",0.501551939533831,0.0192563820087196
"562",0.572734673275581,0.0217781948035924
"563",0.539913989736165,0.0208006376229291
"564",0.579529711554651,0.0282541571036528
"565",0.587538505240938,0.0192915346649928
"566",0.582121812318909,0.014608353128082
"567",0.50332913738264,0.0189703417936498
"568",0.578483775402983,0.0225834236086609
"569",0.517468429875193,0.0227220094790584
"570",0.543245375809865,0.0223289338173527
"571",0.487137943562402,0.0175290173639331
"572",0.541640288466047,0.014429242029512
"573",0.481430488892534,0.0188912278407847
"574",0.509772988130845,0.0135262153755985
"575",0.551733877129073,0.0161657873449987
"576",0.52701628640639,0.021737341934676
"577",0.527820746918727,0.017937443937558
"578",0.532827034709161,0.0167925927885408
"579",0.504693060981624,0.0133980556868247
"580",0.592506060123371,0.0152807297892889
"581",0.540980378516521,0.0184148564395803
"582",0.549768211501793,0.0175361169525452
"583",0.569771948123246,0.0188619441819738
"584",0.486579726262092,0.0189656912508931
"585",0.495407851897255,0.0167487892524157
"586",0.494463833534869,0.0171234073645475
"587",0.475523210810718,0.0205939948616088
"588",0.490342309606585,0.0208351033217155
"589",0.516335212947477,0.021794430415757
"590",0.574009514449344,0.0138101216155888
"591",0.542629913003176,0.0218800766681629
"592",0.506680649943664,0.0211632912228463
"593",0.504179694364591,0.0185584415815273
"594",0.512506093738162,0.0248373157925124
"595",0.52910776684543,0.0183044822907578
"596",0.516463134792778,0.0189402127830847
"597",0.431463116219316,0.0219317419818558
"598",0.512504360618648,0.0207586051553337
"599",0.499634172014679,0.0250107305172024
"600",0.522930864131505,0.0213796536306237
"601",0.545793591453507,0.021947051595416
"602",0.514512572926516,0.0216712912482488
"603",0.511430973196501,0.0228241001475611
"604",0.470429338174723,0.0184188748740491
"605",0.524608979192792,0.0177116278341584
"606",0.547866177858877,0.0147263040743651
"607",0.521582184388689,0.0169534177206725
"608",0.542600181767861,0.0193288268033481
"609",0.529181807239886,0.0148682997031824
"610",0.546523142985174,0.0200530205875558
"611",0.602640371252998,0.0170609575850922
"612",0.538125335059162,0.0163311817440982
"613",0.601961609338123,0.0189504374410428
"614",0.580814836713984,0.0179116146987908
"615",0.592612107152963,0.0204871184190013
"616",0.53287113914736,0.0184923949781515
"617",0.474053385738942,0.0189219230464294
"618",0.526570056991017,0.021421368216687
"619",0.610255646763075,0.02132772681319
"620",0.575370534934084,0.0162554324631344
"621",0.595738988710252,0.0178826059979484
"622",0.528675411552499,0.0195875589038818
"623",0.5637294904641,0.020966049718649
"624",0.556027625782114,0.0276851306364724
"625",0.56772654663703,0.0217567790183243
"626",0.607071672766859,0.0262077748028173
"627",0.575414727643895,0.0218066678012848
"628",0.585925768876802,0.0249988347971428
"629",0.5827260441178,0.0228059149603978
"630",0.52154843549811,0.0223112238683839
"631",0.537277099900303,0.0259102927262671
"632",0.566752308360732,0.0185675253899486
"633",0.570665526287381,0.0139712814309376
"634",0.522763292777973,0.0157576681857165
"635",0.571890008135935,0.0216026929355253
"636",0.505750796018346,0.0145498590802485
"637",0.532251150096649,0.0144917943270235
"638",0.553848965627447,0.0157124543615276
"639",0.5391023102987,0.0211365534995265
"640",0.502145930775994,0.0182577971999614
"641",0.508046943247063,0.0203055812155209
"642",0.563602565714205,0.0205854879459288
"643",0.548414639072771,0.0311670732888447
"644",0.564706449149139,0.0141056429921684
"645",0.518019495240392,0.0179008069968941
"646",0.560830615645153,0.018634773958985
"647",0.473674122754356,0.0206874561454535
"648",0.533615438813272,0.0207011408257539
"649",0.585611897145226,0.0163729104701284
"650",0.592544237944745,0.0200087764044006
"651",0.491890301577546,0.0147436486949058
"652",0.600964964474116,0.0163761961202656
"653",0.532517020929466,0.0153601415811489
"654",0.550301333323075,0.0164928534340024
"655",0.522200989585281,0.0191730224019745
"656",0.514339677372741,0.022511524689293
"657",0.509436463767026,0.018131359558187
"658",0.559281995482643,0.0141803630575618
"659",0.581011642385662,0.0198035378732482
"660",0.533004055456035,0.0199720922609121
"661",0.544059293042863,0.0188878187175634
"662",0.52315039787727,0.0225496769934582
"663",0.538761696983041,0.0192478631719831
"664",0.53854314243616,0.0208794482770313
"665",0.614833728748565,0.0207868102002136
"666",0.547898520060954,0.0161996412956276
"667",0.530077289795117,0.0180898425051685
"668",0.548206277798013,0.021973854994843
"669",0.565897358331779,0.0225571553368545
"670",0.499172925856546,0.0174400351104538
"671",0.56507426501359,0.0181208895542381
"672",0.558068152221541,0.0142348532052633
"673",0.522674023410623,0.0159014482157696
"674",0.538116432336163,0.0167369708365726
"675",0.534352851691715,0.0192866874613944
"676",0.523140509795697,0.0197472740471942
"677",0.512646112510181,0.0174258573843503
"678",0.513594692237234,0.0147456668797406
"679",0.539429262495604,0.0146353738113936
"680",0.497369531287815,0.0211410794695109
"681",0.530980258049735,0.0130863230116885
"682",0.539417440419381,0.0147418738051175
"683",0.487783390157552,0.0159371947408623
"684",0.499660942646132,0.0105409451933518
"685",0.481971494422178,0.0138361607010938
"686",0.430514571255776,0.0159720415295461
"687",0.512271514629157,0.0148017641099093
"688",0.575826253535612,0.0206894858529096
"689",0.549422477450902,0.0169638675500492
"690",0.520151976630031,0.0141899146078473
"691",0.47271350989791,0.0118913672480825
"692",0.497965053011584,0.0162192286291304
"693",0.483739983799369,0.0247165656150709
"694",0.493953869057097,0.0215700614792075
"695",0.540822962187908,0.0180364202429808
"696",0.569907181886742,0.0219549423849387
"697",0.541426254199011,0.0179475965354289
"698",0.525095437301504,0.0171315499048367
"699",0.532806764263777,0.0202982293558768
"700",0.561648155669613,0.0237781539723178
"701",0.591396177239023,0.0231104574273508
"702",0.522469343130161,0.0214247183983534
