"","x"
"288",0.18489289740699
"289",0.16030534351145
"290",0.0942126514131898
"291",0.244493392070485
"292",0.100401606425703
"293",0.267857142857143
"294",0.194656488549618
"295",0.199170124481328
"296",0.189108910891089
"297",0
"298",0.254424778761062
"299",0.122679580306699
"300",0.164588528678304
"301",0.290657439446367
"302",0.0709413369713506
"303",0.0927573062261754
"304",0.240710823909531
"305",0.221464019851117
"306",0.240947075208914
"307",0.2140625
"308",0.286694101508916
"309",0.194214876033058
"310",0.270440251572327
"311",0.225742574257426
"312",0.213365539452496
"313",0.138312586445367
"314",0.063973063973064
"315",0.127615062761506
"316",0.142480211081794
"317",0.0626423690205011
"318",0.100323624595469
"319",0.156743620899149
"320",0.0419254658385093
"321",0.10519801980198
"322",0.106306306306306
"323",0.18735632183908
"324",0.167608286252354
"325",0.111524163568773
"326",0.0286975717439294
"327",0.0416666666666667
"328",0.0910569105691057
"329",0.205263157894737
"330",0.181081081081081
"331",0.0833333333333333
"332",0.0995670995670996
"333",0.227848101265823
"334",0.0623100303951368
"335",0.210619469026549
"336",0
"337",0.104166666666667
"338",0.195817490494297
"339",0.0918674698795181
"340",0.126829268292683
"341",0.0553250345781466
"342",0.112535612535613
"343",0.128482972136223
"344",0.269811320754717
"345",0.0395314787701318
"346",0.192771084337349
"347",0.0823211875843455
"348",0.210597826086957
"349",0.220899470899471
"350",0.168361581920904
"351",0.122522522522523
"352",0
"353",0.0614457831325301
"354",0.122413793103448
"355",0.0210526315789474
"356",0.0762081784386617
"357",0.0140127388535032
"358",0.0182555780933063
"359",0.247252747252747
"360",0.184
"361",0.223154362416107
"362",0.223053892215569
"363",0.11614730878187
"364",0.136363636363636
"365",0.109170305676856
"366",0.133159268929504
"367",0.0331262939958592
"368",0.135400907715582
"369",0.0779014308426073
"370",0
"371",0.0809061488673139
"372",0.1875
"373",0.0620805369127517
"374",0.0848806366047745
"375",0.184887459807074
"376",0.238095238095238
"377",0.0401459854014599
"378",0.0274442538593482
"379",0.0167151162790698
"380",0.0753564154786151
"381",0.0946335833814195
"382",0.195876288659794
"383",0.0755208333333333
"384",0.083100948131623
"385",0.0537634408602151
"386",0.126829268292683
"387",0.0348189415041783
"388",0.135050741608119
"389",0.117367168913561
"390",0.209710743801653
"391",0.145936981757877
"392",0.140661938534279
"393",0.246998284734134
"394",0.241813602015113
"395",0.205258693808312
"396",0.179296346414073
"397",0.187301587301587
"398",0.0998877665544332
"399",0.121019108280255
"400",0.12
"401",0.0734406438631791
"402",0.15959595959596
"403",0.204225352112676
"404",0.196634189548273
"405",0.194980694980695
"406",0.134345794392523
"407",0.0994550408719346
"408",0.131170662905501
"409",0.188372093023256
"410",0.226960110041265
"411",0.0362400906002265
"412",0.127314814814815
"413",0.210023866348449
"414",0.0717185385656292
"415",0.172020725388601
"416",0.0736342042755344
"417",0.144602851323829
"418",0.0346385542168675
"419",0.0869565217391304
"420",0.0716009654062751
"421",0.130247578040904
"422",0.202020202020202
"423",0.161993769470405
"424",0.136834830684174
"425",0.0784913353720693
"426",0.151376146788991
"427",0.123142250530786
"428",0.107049608355091
"429",0.246947082767978
"430",0.045822102425876
"431",0.146036161335188
"432",0.108514190317195
"433",0.158682634730539
"434",0.17625458996328
"435",0.0857142857142857
"436",0.320325203252033
"437",0.0963455149501661
"438",0.115961800818554
"439",0.0342205323193916
"440",0.00657354149548069
"441",0.0807635829662261
"442",0.11353032659409
"443",0.211370262390671
"444",0.155666251556663
"445",0.110036275695284
"446",0.0513392857142857
"447",0.157079646017699
"448",0.0414572864321608
"449",0.0300157977883096
"450",0.193370165745856
"451",0.222967309304275
"452",0.0594405594405594
"453",0.051440329218107
"454",0.170283806343907
