"","V1","V2","V3","V4","V5"
"31",-2.03939087644866,0.304085527171615,-0.428792548833971,0.0494737893948093,0.0818371330553568
"32",-2.03939087644866,0.304085527171615,-0.428792548833971,0.0494737893948093,0.0818371330553568
"33",-2.03939087644866,0.304085527171615,-0.428792548833971,0.0494737893948093,0.0818371330553568
"34",-2.03939087644866,0.304085527171615,-0.428792548833971,0.0494737893948093,0.0818371330553568
"35",-2.03939087644866,0.304085527171615,-0.428792548833971,0.0494737893948093,0.0818371330553568
"36",-2.03939087644866,0.304085527171615,-0.428792548833971,0.0494737893948093,0.0818371330553568
"37",-2.12246117123789,0.311780256382775,-0.236080780130834,0.0544272573967023,0.0753379564288786
"38",-2.03706890550361,0.299456169715453,-0.179172873206956,0.0608179191191359,0.0702219710181024
"39",-2.03706890550361,0.299456169715453,-0.179172873206956,0.0608179191191359,0.0702219710181024
"40",-2.03706890550361,0.299456169715453,-0.179172873206956,0.0608179191191359,0.0702219710181024
"41",-2.03706890550361,0.299456169715453,-0.179172873206956,0.0608179191191359,0.0702219710181024
"42",-1.96517723488115,0.287178520323878,-0.0643742180842007,0.0539950057420398,0.0753544206190755
"43",-2.06297043187663,0.299943138833192,-0.0288369723194298,0.0665312505646059,0.0755190467440313
"44",-2.06297043187663,0.299943138833192,-0.0288369723194298,0.0665312505646059,0.0755190467440313
"45",-2.06297043187663,0.299943138833192,-0.0288369723194298,0.0665312505646059,0.0755190467440313
"46",-2.06297043187663,0.299943138833192,-0.0288369723194298,0.0665312505646059,0.0755190467440313
"47",-2.06297043187663,0.299943138833192,-0.0288369723194298,0.0665312505646059,0.0755190467440313
"48",-2.0315408580897,0.295628206995529,-0.035872495016887,0.0651363955170789,0.0787433584167718
"49",-2.10051102289171,0.300784602765227,0.253135774788563,0.0645655772425133,0.065548215423354
"50",-2.10051102289171,0.300784602765227,0.253135774788563,0.0645655772425133,0.065548215423354
"51",-2.02652058906583,0.289805747833339,0.233387423752335,0.0617751663064022,0.0660159585231624
"52",-2.02652058906583,0.289805747833339,0.233387423752335,0.0617751663064022,0.0660159585231624
"53",-2.02652058906583,0.289805747833339,0.233387423752335,0.0617751663064022,0.0660159585231624
"54",-1.92185695613079,0.280027080904638,0.0143908556945634,0.0670928931530907,0.0568398088484647
"55",-2.0553366348514,0.30118495921583,-0.00209882624225324,0.0657820647987848,0.0540208806476744
"56",-2.1202074459385,0.30764106729041,0.11641135985168,0.0638315947058807,0.0488752375743945
"57",-2.13246874004674,0.306844221062395,0.150470332946567,0.0576596585362085,0.0562547166675907
"58",-2.13246874004674,0.306844221062395,0.150470332946567,0.0576596585362085,0.0562547166675907
"59",-2.11256782888845,0.303698541601171,0.225056078616794,0.0620632812567631,0.0498430414672677
"60",-2.11256782888845,0.303698541601171,0.225056078616794,0.0620632812567631,0.0498430414672677
"61",-2.11256782888845,0.303698541601171,0.225056078616794,0.0620632812567631,0.0498430414672677
"62",-2.16515695902374,0.314698157444829,0.166558918699205,0.0522610035211513,0.0560289004160068
"63",-2.16814865460979,0.316362856605526,-0.00221326753409478,0.0526424295908874,0.0611689751174807
"64",-2.16814865460979,0.316362856605526,-0.00221326753409478,0.0526424295908874,0.0611689751174807
"65",-2.24897453037003,0.325956286286608,0.176194151455865,0.0570088850168354,0.0515395113765724
"66",-2.16568549377337,0.312651765768349,0.143783626806539,0.0546688647777106,0.0587089185104972
"67",-2.16568549377337,0.312651765768349,0.143783626806539,0.0546688647777106,0.0587089185104972
"68",-2.16568549377337,0.312651765768349,0.143783626806539,0.0546688647777106,0.0587089185104972
"69",-2.15079032986297,0.310677892690261,0.16262054002902,0.0591922598097638,0.0483407878931991
"70",-2.06663818052767,0.298078046449508,0.0903612078891473,0.064584734119943,0.0497882781395387
"71",-2.06663818052767,0.298078046449508,0.0903612078891473,0.064584734119943,0.0497882781395387
"72",-2.06663818052767,0.298078046449508,0.0903612078891473,0.064584734119943,0.0497882781395387
"73",-2.0088678632544,0.290682306508105,0.0914512076604908,0.0712061190217768,0.0536014027005298
"74",-2.0088678632544,0.290682306508105,0.0914512076604908,0.0712061190217768,0.0536014027005298
"75",-2.10799290012702,0.305723929037117,0.0841616487075384,0.0562229703025718,0.0504246852808863
"76",-2.10799290012702,0.305723929037117,0.0841616487075384,0.0562229703025718,0.0504246852808863
"77",-2.10799290012702,0.305723929037117,0.0841616487075384,0.0562229703025718,0.0504246852808863
"78",-2.10799290012702,0.305723929037117,0.0841616487075384,0.0562229703025718,0.0504246852808863
"79",-2.10799290012702,0.305723929037117,0.0841616487075384,0.0562229703025718,0.0504246852808863
"80",-2.10799290012702,0.305723929037117,0.0841616487075384,0.0562229703025718,0.0504246852808863
"81",-2.10799290012702,0.305723929037117,0.0841616487075384,0.0562229703025718,0.0504246852808863
"82",-2.17558967188242,0.314373108988568,0.126540075177597,0.0600507705638831,0.0389810864578974
"83",-2.17558967188242,0.314373108988568,0.126540075177597,0.0600507705638831,0.0389810864578974
"84",-2.17558967188242,0.314373108988568,0.126540075177597,0.0600507705638831,0.0389810864578974
"85",-2.17558967188242,0.314373108988568,0.126540075177597,0.0600507705638831,0.0389810864578974
"86",-2.24005649826208,0.323293525255643,0.17040682477229,0.063547135804054,0.0274562353666514
"87",-2.18349875270259,0.315339520928029,0.0777252078992036,0.0616322446243939,0.0355472861023515
"88",-2.18349875270259,0.315339520928029,0.0777252078992036,0.0616322446243939,0.0355472861023515
"89",-2.06539786296231,0.298356397072802,0.0515087052816701,0.0691963550330345,0.0381215987286927
"90",-2.07779810866794,0.299773807986433,0.122383907185621,0.0724263339130019,0.047609113570163
"91",-2.004573856234,0.288483837233033,0.155299225336631,0.0786395718085294,0.0437376250885097
"92",-2.004573856234,0.288483837233033,0.155299225336631,0.0786395718085294,0.0437376250885097
"93",-2.004573856234,0.288483837233033,0.155299225336631,0.0786395718085294,0.0437376250885097
"94",-1.98915894260257,0.288915914962301,-0.0129783208641184,0.0768217749240285,0.036382682025493
"95",-1.91888175726013,0.276878216495664,0.0638744260609125,0.0827745341200456,0.0430035850477616
"96",-1.91888175726013,0.276878216495664,0.0638744260609125,0.0827745341200456,0.0430035850477616
"97",-1.91888175726013,0.276878216495664,0.0638744260609125,0.0827745341200456,0.0430035850477616
"98",-1.91888175726013,0.276878216495664,0.0638744260609125,0.0827745341200456,0.0430035850477616
"99",-1.75935585737665,0.256325211355995,0.0370014248270369,0.0783016698931334,0.0476649409870591
"100",-1.76138881486815,0.258180072657877,-0.0973049269173489,0.0839398724881339,0.0388031894480608
"101",-1.76138881486815,0.258180072657877,-0.0973049269173489,0.0839398724881339,0.0388031894480608
"102",-1.76138881486815,0.258180072657877,-0.0973049269173489,0.0839398724881339,0.0388031894480608
"103",-1.76138881486815,0.258180072657877,-0.0973049269173489,0.0839398724881339,0.0388031894480608
"104",-1.76138881486815,0.258180072657877,-0.0973049269173489,0.0839398724881339,0.0388031894480608
"105",-1.68145061375967,0.244811838612553,-0.0124592646662443,0.071544938138037,0.0406762668237287
"106",-1.82303831440585,0.266451980674684,-0.0502857134804452,0.0761121554284118,0.0416852824350337
"107",-1.91317259434113,0.279015904420594,-0.134501668337709,0.0852823536666183,0.0305292593014986
"108",-1.91317259434113,0.279015904420594,-0.134501668337709,0.0852823536666183,0.0305292593014986
"109",-1.91317259434113,0.279015904420594,-0.134501668337709,0.0852823536666183,0.0305292593014986
"110",-1.91317259434113,0.279015904420594,-0.134501668337709,0.0852823536666183,0.0305292593014986
"111",-1.91317259434113,0.279015904420594,-0.134501668337709,0.0852823536666183,0.0305292593014986
"112",-1.91317259434113,0.279015904420594,-0.134501668337709,0.0852823536666183,0.0305292593014986
"113",-1.91317259434113,0.279015904420594,-0.134501668337709,0.0852823536666183,0.0305292593014986
"114",-1.91317259434113,0.279015904420594,-0.134501668337709,0.0852823536666183,0.0305292593014986
"115",-1.91317259434113,0.279015904420594,-0.134501668337709,0.0852823536666183,0.0305292593014986
"116",-1.91317259434113,0.279015904420594,-0.134501668337709,0.0852823536666183,0.0305292593014986
"117",-1.80185014791814,0.260635718820907,0.0213990137113292,0.0828683159643436,0.0319485835297786
"118",-1.95161424734779,0.284794157701066,-0.081820752733294,0.0800614743643537,0.0336161627999571
"119",-1.84559106863588,0.269201135479963,0.0575105299298692,0.0743780806556105,0.0393813939489106
"120",-1.84559106863588,0.269201135479963,0.0575105299298692,0.0743780806556105,0.0393813939489106
"121",-1.84559106863588,0.269201135479963,0.0575105299298692,0.0743780806556105,0.0393813939489106
"122",-1.8079698654979,0.263141839467729,-0.00500350827414914,0.0572622503333241,0.0400856187461259
"123",-1.8079698654979,0.263141839467729,-0.00500350827414914,0.0572622503333241,0.0400856187461259
"124",-1.8079698654979,0.263141839467729,-0.00500350827414914,0.0572622503333241,0.0400856187461259
"125",-1.82930188449738,0.268763195319099,-0.077661418892059,0.0637561508466081,0.0327139896630643
"126",-1.82930188449738,0.268763195319099,-0.077661418892059,0.0637561508466081,0.0327139896630643
"127",-1.77834396950474,0.260439817610919,-0.0937824827947034,0.060617612373489,0.0351783654667643
"128",-1.77834396950474,0.260439817610919,-0.0937824827947034,0.060617612373489,0.0351783654667643
"129",-1.77834396950474,0.260439817610919,-0.0937824827947034,0.060617612373489,0.0351783654667643
"130",-1.77834396950474,0.260439817610919,-0.0937824827947034,0.060617612373489,0.0351783654667643
"131",-1.77834396950474,0.260439817610919,-0.0937824827947034,0.060617612373489,0.0351783654667643
"132",-1.77834396950474,0.260439817610919,-0.0937824827947034,0.060617612373489,0.0351783654667643
"133",-1.77834396950474,0.260439817610919,-0.0937824827947034,0.060617612373489,0.0351783654667643
"134",-1.741674206693,0.254144464685727,-0.0520459429236899,0.0729107021307644,0.0384464345953714
"135",-1.73279801588541,0.252436979302538,-0.0370802950755068,0.0774742450458949,0.0429955895738094
"136",-1.73279801588541,0.252436979302538,-0.0370802950755068,0.0774742450458949,0.0429955895738094
"137",-1.76087776339858,0.257553184545172,-0.103433891787048,0.0746328244635997,0.0478253876505463
"138",-1.76087776339858,0.257553184545172,-0.103433891787048,0.0746328244635997,0.0478253876505463
"139",-1.76087776339858,0.257553184545172,-0.103433891787048,0.0746328244635997,0.0478253876505463
"140",-1.76087776339858,0.257553184545172,-0.103433891787048,0.0746328244635997,0.0478253876505463
"141",-1.77385066531152,0.256601534933174,0.0519999142711145,0.0731943866136232,0.0588237484971995
"142",-1.77385066531152,0.256601534933174,0.0519999142711145,0.0731943866136232,0.0588237484971995
"143",-1.77385066531152,0.256601534933174,0.0519999142711145,0.0731943866136232,0.0588237484971995
"144",-1.77385066531152,0.256601534933174,0.0519999142711145,0.0731943866136232,0.0588237484971995
"145",-1.77385066531152,0.256601534933174,0.0519999142711145,0.0731943866136232,0.0588237484971995
"146",-1.77385066531152,0.256601534933174,0.0519999142711145,0.0731943866136232,0.0588237484971995
"147",-1.82362612059632,0.261003216537378,0.117970693096721,0.0653676517547886,0.0691503433651385
"148",-1.76106104208388,0.252648857879526,0.196030930924453,0.059448485400809,0.0684326597120986
"149",-1.76106104208388,0.252648857879526,0.196030930924453,0.059448485400809,0.0684326597120986
"150",-1.76106104208388,0.252648857879526,0.196030930924453,0.059448485400809,0.0684326597120986
"151",-1.76106104208388,0.252648857879526,0.196030930924453,0.059448485400809,0.0684326597120986
"152",-1.76106104208388,0.252648857879526,0.196030930924453,0.059448485400809,0.0684326597120986
"153",-1.76106104208388,0.252648857879526,0.196030930924453,0.059448485400809,0.0684326597120986
"154",-1.63149506892671,0.234234807162933,0.134928765083059,0.0624593417532216,0.0676868106236716
"155",-1.63149506892671,0.234234807162933,0.134928765083059,0.0624593417532216,0.0676868106236716
"156",-1.63149506892671,0.234234807162933,0.134928765083059,0.0624593417532216,0.0676868106236716
"157",-1.63149506892671,0.234234807162933,0.134928765083059,0.0624593417532216,0.0676868106236716
"158",-1.63149506892671,0.234234807162933,0.134928765083059,0.0624593417532216,0.0676868106236716
"159",-1.56980402844789,0.222806556069722,0.265686409471055,0.0693242290979113,0.0615647196446657
"160",-1.5972311298345,0.227537871414465,0.277511761167178,0.0722695852878442,0.0572618272593548
"161",-1.5972311298345,0.227537871414465,0.277511761167178,0.0722695852878442,0.0572618272593548
"162",-1.61951605251515,0.229311928072221,0.347962939523732,0.0781191423087284,0.0486658610909364
"163",-1.61287599570447,0.227202990647765,0.447713547767126,0.0731729680477997,0.0372613857669681
"164",-1.59990074894325,0.229042553489667,0.236006294680716,0.0856413341896291,0.0420697116819423
"165",-1.59990074894325,0.229042553489667,0.236006294680716,0.0856413341896291,0.0420697116819423
"166",-1.56043055129305,0.220660452143023,0.30187391298578,0.0846222688201936,0.0493106314243232
"167",-1.62666256339269,0.231366752066987,0.306359742579405,0.0816614429696625,0.0478999985793983
"168",-1.53043257797094,0.219386998462678,0.192682856761146,0.0823899879655777,0.0385923841132193
"169",-1.53043257797094,0.219386998462678,0.192682856761146,0.0823899879655777,0.0385923841132193
"170",-1.53043257797094,0.219386998462678,0.192682856761146,0.0823899879655777,0.0385923841132193
"171",-1.53043257797094,0.219386998462678,0.192682856761146,0.0823899879655777,0.0385923841132193
"172",-1.53043257797094,0.219386998462678,0.192682856761146,0.0823899879655777,0.0385923841132193
"173",-1.52393376930983,0.214927237612944,0.297363819535605,0.0854292117033903,0.0440786301805032
"174",-1.52393376930983,0.214927237612944,0.297363819535605,0.0854292117033903,0.0440786301805032
"175",-1.45993436977126,0.210109597040536,0.0290463322678893,0.0883071133086496,0.0392274022908491
"176",-1.49571496713922,0.214530426618506,0.0961216553332229,0.0825753653325395,0.0358743979156208
"177",-1.49571496713922,0.214530426618506,0.0961216553332229,0.0825753653325395,0.0358743979156208
"178",-1.49571496713922,0.214530426618506,0.0961216553332229,0.0825753653325395,0.0358743979156208
"179",-1.57320488812106,0.223398902076587,0.235295093670614,0.0839579591731778,0.0412287038893885
"180",-1.54114507583323,0.222645442565324,0.156065638225298,0.0756236177119567,0.0404257271077314
"181",-1.52238840204799,0.217289306262373,0.246842679107828,0.0851343396505963,0.0364271710495862
"182",-1.52238840204799,0.217289306262373,0.246842679107828,0.0851343396505963,0.0364271710495862
"183",-1.49654564684634,0.214217366212301,0.320088961061378,0.0863782857655385,0.0389022461326837
"184",-1.51238452888471,0.218820141888977,0.0556050478087296,0.088983608362579,0.0387916635699504
"185",-1.37781012606899,0.199694372975093,-0.0159196451385865,0.0978038289832168,0.040257011358061
"186",-1.46970436278046,0.212835098046514,0.0262178800454193,0.0920416485209741,0.0385095488913827
"187",-1.46970436278046,0.212835098046514,0.0262178800454193,0.0920416485209741,0.0385095488913827
"188",-1.46970436278046,0.212835098046514,0.0262178800454193,0.0920416485209741,0.0385095488913827
"189",-1.46970436278046,0.212835098046514,0.0262178800454193,0.0920416485209741,0.0385095488913827
"190",-1.46970436278046,0.212835098046514,0.0262178800454193,0.0920416485209741,0.0385095488913827
"191",-1.48962024638341,0.213782265963598,0.118699061738144,0.0976212778430563,0.0350464828273364
"192",-1.48962024638341,0.213782265963598,0.118699061738144,0.0976212778430563,0.0350464828273364
"193",-1.48962024638341,0.213782265963598,0.118699061738144,0.0976212778430563,0.0350464828273364
"194",-1.48962024638341,0.213782265963598,0.118699061738144,0.0976212778430563,0.0350464828273364
"195",-1.5099519063176,0.211600326766285,0.297252532925573,0.0937051220253996,0.0340003346692457
"196",-1.5099519063176,0.211600326766285,0.297252532925573,0.0937051220253996,0.0340003346692457
"197",-1.53178832893896,0.216621160048214,0.283519849133455,0.101172903252153,0.037696953191032
"198",-1.51013927213244,0.218161240117906,0.124261884111736,0.101792413323979,0.0323346756728828
"199",-1.40666258811895,0.202103570339667,0.0569092139351328,0.0957393482430276,0.0478296202439702
"200",-1.35650703009239,0.196891718675538,0.00421488226232597,0.0997857142290678,0.0418208700972922
"201",-1.35650703009239,0.196891718675538,0.00421488226232597,0.0997857142290678,0.0418208700972922
"202",-1.35650703009239,0.196891718675538,0.00421488226232597,0.0997857142290678,0.0418208700972922
"203",-1.35650703009239,0.196891718675538,0.00421488226232597,0.0997857142290678,0.0418208700972922
"204",-1.35650703009239,0.196891718675538,0.00421488226232597,0.0997857142290678,0.0418208700972922
"205",-1.35650703009239,0.196891718675538,0.00421488226232597,0.0997857142290678,0.0418208700972922
"206",-1.35650703009239,0.196891718675538,0.00421488226232597,0.0997857142290678,0.0418208700972922
"207",-1.35650703009239,0.196891718675538,0.00421488226232597,0.0997857142290678,0.0418208700972922
"208",-1.35650703009239,0.196891718675538,0.00421488226232597,0.0997857142290678,0.0418208700972922
"209",-1.35650703009239,0.196891718675538,0.00421488226232597,0.0997857142290678,0.0418208700972922
"210",-1.35650703009239,0.196891718675538,0.00421488226232597,0.0997857142290678,0.0418208700972922
"211",-1.35650703009239,0.196891718675538,0.00421488226232597,0.0997857142290678,0.0418208700972922
"212",-1.34358317398382,0.192125562894204,0.0981929945624999,0.0964791107441928,0.044999154312016
"213",-1.36066883196229,0.194222526857504,0.0859750293169972,0.0964744042133936,0.0443544030861998
"214",-1.15912867533142,0.16862182455342,0.0354898695506943,0.0966695290516987,0.0461543232104558
"215",-1.27738045739366,0.184345640462785,0.0821069451063879,0.100112850253281,0.0488349068356427
"216",-1.2851408946607,0.186033085084634,0.0338562229012032,0.0909739774213672,0.0444389867493581
"217",-1.2851408946607,0.186033085084634,0.0338562229012032,0.0909739774213672,0.0444389867493581
"218",-1.2851408946607,0.186033085084634,0.0338562229012032,0.0909739774213672,0.0444389867493581
"219",-1.2851408946607,0.186033085084634,0.0338562229012032,0.0909739774213672,0.0444389867493581
"220",-1.27143491610755,0.186112530230992,-0.0690991037397064,0.0863719360410646,0.0401313693798079
"221",-1.27143491610755,0.186112530230992,-0.0690991037397064,0.0863719360410646,0.0401313693798079
"222",-1.31821455349547,0.19159867064244,-0.0310820543663502,0.0910516300835149,0.0331303090222756
"223",-1.31821455349547,0.19159867064244,-0.0310820543663502,0.0910516300835149,0.0331303090222756
"224",-1.31821455349547,0.19159867064244,-0.0310820543663502,0.0910516300835149,0.0331303090222756
"225",-1.38900313525642,0.201081918715378,0.0223140021243376,0.0899831907309954,0.0454697818460215
"226",-1.58748081492595,0.227259847332814,0.0983706556833557,0.0871839515729204,0.045115122502707
"227",-1.58748081492595,0.227259847332814,0.0983706556833557,0.0871839515729204,0.045115122502707
"228",-1.50960070557359,0.215957732185948,0.0929470852601204,0.0946949530559953,0.0420680555079902
"229",-1.35848209309877,0.194685369504704,0.0279995581247915,0.102276644240854,0.0541763722857717
"230",-1.35848209309877,0.194685369504704,0.0279995581247915,0.102276644240854,0.0541763722857717
"231",-1.4224641039809,0.204957533909518,0.0222184420378354,0.107529243195188,0.054191693265633
"232",-1.4224641039809,0.204957533909518,0.0222184420378354,0.107529243195188,0.054191693265633
"233",-1.42471005033065,0.204782929520138,0.138869238001342,0.0989388831913925,0.0489047333816
"234",-1.52275981242236,0.221274129979979,-0.0055978097396237,0.100930225512098,0.0490593173615497
"235",-1.52275981242236,0.221274129979979,-0.0055978097396237,0.100930225512098,0.0490593173615497
"236",-1.48933208960981,0.215535430689208,0.0387804846737202,0.0976047180530252,0.0429902460469188
"237",-1.50623067707421,0.219988692767002,0.00905773245494677,0.100771118726266,0.042463081683199
"238",-1.50623067707421,0.219988692767002,0.00905773245494677,0.100771118726266,0.042463081683199
"239",-1.40319268023502,0.202618846529935,0.0928493419331938,0.0960425320744156,0.0394658511635488
"240",-1.40319268023502,0.202618846529935,0.0928493419331938,0.0960425320744156,0.0394658511635488
"241",-1.40319268023502,0.202618846529935,0.0928493419331938,0.0960425320744156,0.0394658511635488
"242",-1.43730369954835,0.207677367541501,0.117682900912696,0.0973726540744337,0.0345567282366265
"243",-1.41360858487859,0.203298531404411,0.159833517681535,0.0925627134541459,0.038630797027902
"244",-1.35726538837913,0.192588127855153,0.235539965506183,0.0910912185842867,0.034726196748688
"245",-1.43107055983571,0.207782581292221,-0.0413683414323309,0.0870924708553905,0.0368457109314495
"246",-1.53028819758073,0.220108962669085,0.0738450781657107,0.0851583678665648,0.0316006798251017
"247",-1.53028819758073,0.220108962669085,0.0738450781657107,0.0851583678665648,0.0316006798251017
"248",-1.41663262418383,0.203187819110915,0.187136559293969,0.0906281212138047,0.0436437617700717
"249",-1.41663262418383,0.203187819110915,0.187136559293969,0.0906281212138047,0.0436437617700717
"250",-1.41663262418383,0.203187819110915,0.187136559293969,0.0906281212138047,0.0436437617700717
"251",-1.34217983252193,0.189695970365211,0.243195885700476,0.105623587747415,0.0341643526996749
"252",-1.34217983252193,0.189695970365211,0.243195885700476,0.105623587747415,0.0341643526996749
"253",-1.34636511676606,0.191731417176694,0.195669074581138,0.108614550350163,0.0451551512193488
"254",-1.34636511676606,0.191731417176694,0.195669074581138,0.108614550350163,0.0451551512193488
"255",-1.34636511676606,0.191731417176694,0.195669074581138,0.108614550350163,0.0451551512193488
"256",-1.34636511676606,0.191731417176694,0.195669074581138,0.108614550350163,0.0451551512193488
"257",-1.34636511676606,0.191731417176694,0.195669074581138,0.108614550350163,0.0451551512193488
"258",-1.34636511676606,0.191731417176694,0.195669074581138,0.108614550350163,0.0451551512193488
"259",-1.38532180418438,0.19549834952756,0.279853595950109,0.10809477354526,0.0538985880644889
"260",-1.38532180418438,0.19549834952756,0.279853595950109,0.10809477354526,0.0538985880644889
"261",-1.44696098847427,0.204332377666197,0.210266171608637,0.114735358482318,0.0534306149685582
"262",-1.29996146072946,0.184882760713645,0.150239998995946,0.124209150191451,0.0579630426987197
"263",-1.29996146072946,0.184882760713645,0.150239998995946,0.124209150191451,0.0579630426987197
"264",-1.29996146072946,0.184882760713645,0.150239998995946,0.124209150191451,0.0579630426987197
"265",-1.35586292517251,0.192762325000547,0.140933688028934,0.107103830040102,0.0642178933942153
"266",-1.35586292517251,0.192762325000547,0.140933688028934,0.107103830040102,0.0642178933942153
"267",-1.35586292517251,0.192762325000547,0.140933688028934,0.107103830040102,0.0642178933942153
"268",-1.35586292517251,0.192762325000547,0.140933688028934,0.107103830040102,0.0642178933942153
"269",-1.32097322024544,0.190451183162881,0.0946682142954001,0.101825275474194,0.0618624083093696
"270",-1.32097322024544,0.190451183162881,0.0946682142954001,0.101825275474194,0.0618624083093696
"271",-1.26664029719294,0.183312800487873,0.0502126158486471,0.104694828694552,0.064900408953273
"272",-1.26664029719294,0.183312800487873,0.0502126158486471,0.104694828694552,0.064900408953273
"273",-1.26664029719294,0.183312800487873,0.0502126158486471,0.104694828694552,0.064900408953273
"274",-1.26664029719294,0.183312800487873,0.0502126158486471,0.104694828694552,0.064900408953273
"275",-1.28422651219936,0.184897139644636,0.132731889552404,0.105796769834425,0.0638710229950452
"276",-1.26508246346111,0.181248181842491,0.157513080098556,0.106384022424953,0.0661479850433618
"277",-1.26508246346111,0.181248181842491,0.157513080098556,0.106384022424953,0.0661479850433618
"278",-1.26508246346111,0.181248181842491,0.157513080098556,0.106384022424953,0.0661479850433618
"279",-1.26508246346111,0.181248181842491,0.157513080098556,0.106384022424953,0.0661479850433618
"280",-1.26508246346111,0.181248181842491,0.157513080098556,0.106384022424953,0.0661479850433618
"281",-1.26508246346111,0.181248181842491,0.157513080098556,0.106384022424953,0.0661479850433618
"282",-1.26508246346111,0.181248181842491,0.157513080098556,0.106384022424953,0.0661479850433618
"283",-1.26006089447111,0.180126327527822,0.144203123865978,0.103258847742416,0.0758516155540312
"284",-1.25571233294464,0.175319320769095,0.367757317096431,0.11249834766045,0.0741914419791995
"285",-1.20888939546609,0.169837355061092,0.335391345697017,0.118340111369382,0.0656203665216668
"286",-1.24762941679317,0.171924215366476,0.431028948150634,0.114161414643051,0.0732320140043361
"287",-1.21449367432227,0.171755281654961,0.22274727967859,0.119154535379316,0.0550293644061555
"288",-1.20690367547822,0.172904994187064,0.104353368378562,0.123452630110624,0.0570968161467031
"289",-1.20690367547822,0.172904994187064,0.104353368378562,0.123452630110624,0.0570968161467031
"290",-1.20690367547822,0.172904994187064,0.104353368378562,0.123452630110624,0.0570968161467031
"291",-1.20690367547822,0.172904994187064,0.104353368378562,0.123452630110624,0.0570968161467031
"292",-1.18654835552202,0.169897999214578,0.160609340716973,0.11609462052114,0.0613221472934722
"293",-1.18654835552202,0.169897999214578,0.160609340716973,0.11609462052114,0.0613221472934722
"294",-1.18654835552202,0.169897999214578,0.160609340716973,0.11609462052114,0.0613221472934722
"295",-1.21743926045162,0.172391506817423,0.198788553200984,0.120441281981434,0.0655234998290797
"296",-1.21743926045162,0.172391506817423,0.198788553200984,0.120441281981434,0.0655234998290797
"297",-1.16300405202037,0.164358382638124,0.174769763540671,0.127104837125385,0.0629099698195028
"298",-1.16300405202037,0.164358382638124,0.174769763540671,0.127104837125385,0.0629099698195028
"299",-1.16300405202037,0.164358382638124,0.174769763540671,0.127104837125385,0.0629099698195028
"300",-1.06936005006715,0.151832055362304,0.184080758498946,0.13201702239371,0.0614700729315187
"301",-1.16643492297626,0.162571062690356,0.353404591876164,0.134447969920234,0.0647760157248197
