"","x"
"1",-0.042774388969547
"2",-1.32527783578733
"3",-0.502178608725169
"4",-0.865873616031703
"5",-0.329902026316811
"6",1.04831063295006
"7",3.71859766027961
"8",-2.25365719654348
"9",0.320920618336987
"10",-1.79425297678786
"11",0.61761917692916
"12",2.0819701274002
"13",-1.45927073321605
"14",-0.684026112378436
"15",-1.2965650720526
"16",-0.923299143501156
"17",-0.597887821174257
"18",1.23015813660332
"19",1.07702339668478
"20",-1.48798349695077
"21",-0.368185711296446
"22",-1.98567140168603
"23",-1.13385941088915
"24",-0.693597033623345
"25",1.59385314390986
"26",-0.0332034677246382
"27",-0.128912680173726
"28",-0.923299143501156
"29",0.837750365562062
"30",0.608048255684251
"31",0.387917067051349
"32",0.608048255684251
"33",0.129502193438811
"34",1.06745247543987
"35",0.30177877584717
"36",-1.30613599329751
"37",0.0337929809897233
"38",-0.138483601418635
"39",-0.444753081255716
"40",1.2110162941135
"41",-0.109770837683909
"42",-0.0714871527042734
"43",0.818608523072244
"44",1.08659431792969
"45",0.100789429704085
"46",0.129502193438811
"47",-0.578745978684439
"48",0.311349697092078
"49",-1.90910403172676
"50",-0.712738876113163
"51",-0.798877167317342
"52",-1.23913954458315
"53",-0.349043868806628
"54",0.100789429704085
"55",0.627190098174068
"56",-0.368185711296446
"57",-1.54540902442023
"58",-0.25333465635754
"59",0.387917067051349
"60",-0.215050971377905
"61",0.531480885724981
"62",0.100789429704085
"63",-1.30613599329751
"64",-0.80844808856225
"65",-1.37313244201187
"66",-0.73188071860298
"67",-0.435182160010808
"68",-0.65531334864371
"69",1.14401984539914
"70",0.742041153112974
"71",-0.961582828480791
"72",-1.35399059952205
"73",-0.349043868806628
"74",-0.9711537497257
"75",-0.9711537497257
"76",-1.12428848964424
"77",-0.090628995194091
"78",-0.674455191133527
"79",0.292207854602261
"80",-1.02857927719515
"81",0.560193649459707
"82",-0.25333465635754
"83",-0.779735324827524
"84",0.320920618336987
"85",0.129502193438811
"86",-0.33947294756172
"87",-1.21042678084842
"88",1.08659431792969
"89",1.45986024648113
"90",-2.03352600791058
"91",1.17273260913387
"92",0.45491351576571
"93",0.598477334439342
"94",-0.234192813867723
"95",0.311349697092078
"96",1.49814393146077
"97",-1.23913954458315
"98",1.07702339668478
"99",-1.63154731562441
"100",1.97668999370621
"101",-0.138483601418635
"102",-1.57412178815495
"103",1.08659431792969
"104",0.876034050541697
"105",-1.8421075830124
"106",-0.999866513460426
"107",-0.17676728639827
"108",1.46943116772604
"109",1.26844182158296
"110",-0.645742427398801
"111",1.27801274282787
"112",0.742041153112974
"113",0.0720766659693585
"114",-0.540462293704804
"115",-0.0810580739491822
"116",2.05325736366548
"117",-0.396898475031172
"118",-1.01900835595024
"119",-0.396898475031172
"120",-0.396898475031172
"121",1.67042051386913
"122",-0.41604031752099
"123",-0.167196365153361
"124",0.387917067051349
"125",0.416629830786075
"126",0.952601420500967
"127",-1.02857927719515
"128",-0.0140616252348207
"129",0.799466680582427
"130",0.0529348234795409
"131",-0.0523453102144558
"132",-1.15300125337897
"133",0.244353248377717
"134",-0.588316899929348
"135",-0.9711537497257
"136",0.962172341745876
"137",0.349633382071713
"138",-0.282047420092267
"139",0.129502193438811
"140",-1.21999770209333
"141",-0.042774388969547
"142",1.19187445162369
"143",0.7707539168477
"144",-0.128912680173726
"145",-0.703167954868254
"146",-0.358614790051537
"147",-1.27742322956278
"148",0.320920618336987
"149",0.206069563398082
"150",-0.837160852296977
"151",-0.262905577602449
"152",0.167785878418446
"153",0.129502193438811
"154",0.100789429704085
"155",0.962172341745876
"156",1.92883538748166
"157",0.474055358255528
"158",0.627190098174068
"159",-0.684026112378436
"160",-0.435182160010808
"161",0.387917067051349
"162",-1.38270336325678
"163",-0.837160852296977
"164",-0.913728222256247
"165",1.81398433254276
"166",0.129502193438811
"167",0.665473783153704
"168",0.282636933357352
"169",1.29715458531768
"170",1.01002694797042
"171",0.61761917692916
"172",-0.320331105071902
"173",0.158214957173538
"174",0.100789429704085
"175",0.751612074357883
"176",0.0337929809897233
"177",0.100789429704085
"178",1.14401984539914
"179",0.0720766659693585
"180",-0.195909128888088
"181",1.36415103403205
"182",0.234782327132808
"183",0.0720766659693585
"184",0.00508021725499693
"185",-0.234192813867723
"186",-1.1912849383586
"187",1.46943116772604
"188",-0.980724670970609
"189",0.971743262990785
"190",-0.387327553786264
"191",3.4888955504018
"192",-0.0332034677246382
"193",0.340062460826805
"194",-0.502178608725169
"195",-0.301189262582084
"196",-0.999866513460426
"197",-0.138483601418635
"198",0.981314184235694
"199",-0.358614790051537
"200",-0.0332034677246382
"201",0.0816475872142673
"202",0.962172341745876
"203",-0.578745978684439
"204",0.684615625643521
"205",-0.798877167317342
"206",-1.08600480466461
"207",-0.645742427398801
"208",-0.17676728639827
"209",-0.521320451214987
"210",-1.27742322956278
"211",-1.15300125337897
"212",0.148644035928629
"213",-0.530891372459895
"214",-0.636171506153892
"215",-0.913728222256247
"216",-0.597887821174257
"217",2.02454459993075
"218",0.866463129296788
"219",-0.483036766235351
"220",0.349633382071713
"221",0.531480885724981
"222",1.24929997909314
"223",-0.100199916439
"224",-0.597887821174257
"225",3.74731042401433
"226",0.0720766659693585
"227",0.368775224561531
"228",-0.473465844990443
"229",-0.904157301011338
"230",0.493197200745345
"231",0.177356799663355
"232",-0.272476498847358
"233",-0.396898475031172
"234",-0.0332034677246382
"235",1.9671190724613
"236",0.263495090867534
"237",0.330491539581896
"238",-0.368185711296446
"239",1.80441341129785
"240",-0.396898475031172
"241",0.971743262990785
"242",1.51728577395059
"243",1.90012262374694
"244",2.56051618964564
"245",1.16316168788896
"246",-0.195909128888088
"247",0.37834614580644
"248",0.809037601827336
"249",0.550622728214798
"250",0.0242220597448145
"251",-2.25365719654348
"252",-0.559604136194622
"253",1.90012262374694
"254",-0.693597033623345
"255",-0.65531334864371
"256",-1.1912849383586
"257",-1.01900835595024
"258",0.885604971786606
"259",-1.1912849383586
"260",-0.913728222256247
"261",-0.0810580739491822
"262",0.828179444317153
"263",0.263495090867534
"264",-0.511749529970078
"265",-0.722309797358071
"266",0.0625057447244497
"267",0.196498642153173
"268",1.58428222266495
"269",-0.559604136194622
"270",2.12982473362475
"271",0.521909964480072
"272",0.809037601827336
"273",-0.502178608725169
"274",-1.13385941088915
"275",-0.128912680173726
"276",1.71827512009367
"277",2.15853749735948
"278",1.24929997909314
"279",-0.396898475031172
"280",-0.224621892622814
"281",-1.10514664715442
"282",-0.444753081255716
"283",0.837750365562062
"284",-1.42098704823641
"285",-0.368185711296446
"286",1.95754815121639
"287",0.263495090867534
"288",0.186927720908264
"289",-1.03815019844006
"290",-0.435182160010808
"291",-1.04772111968497
"292",-0.674455191133527
"293",-0.243763735112632
"294",-0.588316899929348
"295",-0.789306246072433
"296",0.569764570704616
"297",-0.473465844990443
"298",-0.837160852296977
"299",0.435771673275893
"300",-0.875444537276612
"301",-1.46884165446096
"302",-0.272476498847358
"303",-0.100199916439
"304",-0.684026112378436
"305",2.14896657611457
"306",-0.377756632541355
"307",-0.645742427398801
"308",-0.0236325464797294
"309",-0.80844808856225
"310",0.206069563398082
"311",0.129502193438811
"312",1.27801274282787
"313",-0.463894923745534
"314",-0.693597033623345
"315",-0.712738876113163
"316",-1.13385941088915
"317",0.349633382071713
"318",-1.46884165446096
"319",-0.119341758928817
"320",-0.636171506153892
"321",-0.827589931052068
"322",-0.41604031752099
"323",0.521909964480072
"324",-0.406469396276081
"325",-0.377756632541355
"326",-0.932870064746065
"327",-0.425611238765899
"328",-0.310760183826993
"329",-0.999866513460426
"330",-1.39227428450169
"331",-0.109770837683909
"332",-0.932870064746065
"333",-1.26785230831787
"334",-0.444753081255716
"335",-0.454324002500625
"336",-1.03815019844006
"337",0.244353248377717
"338",-0.80844808856225
"339",-0.195909128888088
"340",-1.81339481927767
"341",-0.73188071860298
"342",-0.186338207643179
"343",-0.042774388969547
"344",-0.779735324827524
"345",0.684615625643521
"346",-0.33947294756172
"347",-0.224621892622814
"348",-0.0332034677246382
"349",-0.157625443908453
"350",0.426200752030984
"351",-0.846731773541886
"352",-0.846731773541886
"353",0.368775224561531
"354",-0.0619162314593646
"355",-0.770164403582615
"356",-0.607458742419166
"357",-0.444753081255716
"358",-1.37313244201187
"359",-1.23913954458315
"360",-1.02857927719515
"361",-0.703167954868254
"362",-0.301189262582084
"363",-0.167196365153361
"364",0.45491351576571
"365",-0.435182160010808
"366",-0.684026112378436
